Date,Value,Notes
2025-05-18,YES_MANUAL,
2025-05-17,YES_MANUAL,
2025-05-16,YES_MANUAL,
2025-05-12,YES_MANUAL,
2025-05-11,YES_MANUAL,
2025-05-08,YES_MANUAL,
2025-05-07,NO,
2025-05-02,YES_MANUAL,
2025-04-27,NO,
2025-04-22,YES_MANUAL,
2025-04-19,YES_MANUAL,
2025-04-16,NO,
2025-04-15,YES_MANUAL,
2025-04-11,YES_MANUAL,
2025-04-10,YES_MANUAL,
2025-04-06,YES_MANUAL,
2025-04-04,NO,
2025-03-27,YES_MANUAL,
2025-03-26,YES_MANUAL,
2025-03-25,YES_MANUAL,
2025-03-24,YES_MANUAL,
2025-03-23,YES_MANUAL,
2025-03-22,YES_MANUAL,
2025-03-21,YES_MANUAL,
2025-03-20,YES_MANUAL,
2025-03-19,YES_MANUAL,
2025-02-24,YES_MANUAL,
2025-02-20,YES_MANUAL,
2025-02-18,YES_MANUAL,
2025-02-12,YES_MANUAL,
2025-02-11,YES_MANUAL,
2025-02-09,YES_MANUAL,
2025-02-08,YES_MANUAL,
2025-02-06,YES_MANUAL,
2025-02-05,YES_MANUAL,
2025-02-04,YES_MANUAL,
2025-02-03,NO,
2024-12-30,YES_MANUAL,
2024-12-29,YES_MANUAL,
2024-12-28,YES_MANUAL,
2024-12-26,YES_MANUAL,
2024-12-25,YES_MANUAL,
2024-12-23,YES_MANUAL,
2024-12-22,YES_MANUAL,
2024-12-21,YES_MANUAL,
2024-12-20,YES_MANUAL,
2024-12-19,NO,
2024-12-18,YES_MANUAL,
2024-12-15,YES_MANUAL,
2024-12-14,YES_MANUAL,
2024-12-13,YES_MANUAL,
2024-12-12,YES_MANUAL,
2024-12-11,YES_MANUAL,
2024-12-10,YES_MANUAL,
2024-12-09,YES_MANUAL,
2024-12-08,YES_MANUAL,
2024-12-07,YES_MANUAL,
2024-12-06,YES_MANUAL,
2024-12-05,YES_MANUAL,
2024-12-04,YES_MANUAL,
2024-12-03,YES_MANUAL,
2024-12-02,YES_MANUAL,
2024-12-01,YES_MANUAL,
2024-11-30,YES_MANUAL,
2024-11-29,YES_MANUAL,
2024-11-28,YES_MANUAL,
2024-11-27,YES_MANUAL,
2024-11-26,YES_MANUAL,
2024-11-25,YES_MANUAL,
2024-11-24,YES_MANUAL,
2024-11-23,YES_MANUAL,
2024-11-22,NO,
2024-11-21,YES_MANUAL,
2024-11-20,YES_MANUAL,
2024-11-19,YES_MANUAL,
2024-11-18,YES_MANUAL,
2024-11-17,YES_MANUAL,
2024-11-16,YES_MANUAL,
2024-11-14,YES_MANUAL,
2024-11-13,YES_MANUAL,
2024-11-12,YES_MANUAL,
2024-11-09,YES_MANUAL,
2024-11-01,YES_MANUAL,
2024-10-31,YES_MANUAL,
2024-10-29,YES_MANUAL,
2024-10-28,YES_MANUAL,
2024-10-27,YES_MANUAL,
2024-10-23,NO,
2024-10-22,YES_MANUAL,
2024-10-19,YES_MANUAL,
2024-10-17,YES_MANUAL,
2024-10-16,YES_MANUAL,
2024-10-15,YES_MANUAL,
2024-10-14,YES_MANUAL,
2024-10-13,YES_MANUAL,
2024-10-12,YES_MANUAL,
2024-10-11,YES_MANUAL,
2024-10-10,NO,
2024-10-09,YES_MANUAL,
2024-10-08,YES_MANUAL,
2024-10-07,YES_MANUAL,
2024-10-06,YES_MANUAL,
2024-10-05,YES_MANUAL,
2024-10-04,YES_MANUAL,
2024-10-03,YES_MANUAL,
2024-10-02,YES_MANUAL,
2024-10-01,YES_MANUAL,
2024-09-30,YES_MANUAL,
2024-09-29,YES_MANUAL,
2024-09-28,YES_MANUAL,
2024-09-27,YES_MANUAL,
2024-09-25,YES_MANUAL,
2024-09-24,YES_MANUAL,
2024-09-23,YES_MANUAL,
2024-09-22,YES_MANUAL,
2024-09-21,YES_MANUAL,
2024-09-20,YES_MANUAL,
2024-09-19,YES_MANUAL,
2024-09-17,YES_MANUAL,
2024-09-16,YES_MANUAL,
2024-09-15,YES_MANUAL,
2024-09-14,YES_MANUAL,
2024-09-13,YES_MANUAL,
2024-09-11,YES_MANUAL,
2024-09-09,YES_MANUAL,
2024-09-03,YES_MANUAL,
2024-09-02,YES_MANUAL,
2024-08-31,YES_MANUAL,
2024-08-27,YES_MANUAL,
2024-08-22,YES_MANUAL,
2024-08-18,YES_MANUAL,
2024-08-14,YES_MANUAL,
2024-08-13,YES_MANUAL,
2024-08-06,YES_MANUAL,
2024-08-04,YES_MANUAL,
2024-08-03,YES_MANUAL,
2024-07-25,NO,
2024-07-23,YES_MANUAL,
2024-07-17,YES_MANUAL,
2024-07-16,YES_MANUAL,
2024-07-13,YES_MANUAL,
2024-07-06,YES_MANUAL,
2024-07-05,NO,
2024-07-04,YES_MANUAL,
2024-07-02,YES_MANUAL,
2024-06-29,YES_MANUAL,
2024-06-24,YES_MANUAL,
2024-06-21,YES_MANUAL,
2024-06-09,YES_MANUAL,
2024-06-08,YES_MANUAL,
2024-06-07,YES_MANUAL,
2024-05-22,NO,
2024-05-21,YES_MANUAL,
2024-05-18,YES_MANUAL,
2024-05-12,YES_MANUAL,
2024-05-09,NO,
2024-05-04,YES_MANUAL,
2024-05-03,YES_MANUAL,
2024-05-02,YES_MANUAL,
2024-05-01,YES_MANUAL,
2024-04-27,YES_MANUAL,
2024-04-26,YES_MANUAL,
2024-04-23,YES_MANUAL,
2024-04-20,YES_MANUAL,
2024-04-18,YES_MANUAL,
2024-03-31,YES_MANUAL,
2024-03-29,YES_MANUAL,
2024-03-28,YES_MANUAL,
2024-03-21,YES_MANUAL,
2024-03-15,YES_MANUAL,
2024-03-14,YES_MANUAL,
2024-03-09,YES_MANUAL,
2024-03-06,YES_MANUAL,
2024-03-03,YES_MANUAL,
2024-03-02,YES_MANUAL,
2024-02-24,YES_MANUAL,
2024-02-20,YES_MANUAL,
2024-02-18,YES_MANUAL,
2024-02-16,YES_MANUAL,
2024-02-15,YES_MANUAL,
2024-02-14,YES_MANUAL,
2024-02-10,YES_MANUAL,
2024-02-09,YES_MANUAL,
2024-02-08,YES_MANUAL,
2024-02-07,YES_MANUAL,
2024-02-04,YES_MANUAL,
2024-02-03,YES_MANUAL,
2024-02-02,YES_MANUAL,
2024-02-01,YES_MANUAL,
2024-01-31,YES_MANUAL,
2024-01-30,YES_MANUAL,
2024-01-29,YES_MANUAL,
2024-01-27,NO,
2024-01-26,YES_MANUAL,
2024-01-20,YES_MANUAL,
2024-01-19,YES_MANUAL,
2024-01-18,YES_MANUAL,
2024-01-14,YES_MANUAL,
2024-01-13,YES_MANUAL,
2024-01-12,YES_MANUAL,
2024-01-11,YES_MANUAL,
2024-01-10,YES_MANUAL,
2024-01-06,YES_MANUAL,
2024-01-05,YES_MANUAL,
2024-01-04,YES_MANUAL,
2023-12-30,YES_MANUAL,
2023-12-29,YES_MANUAL,
2023-12-27,YES_MANUAL,
2023-12-22,YES_MANUAL,
2023-12-21,YES_MANUAL,
2023-12-15,YES_MANUAL,
2023-12-09,YES_MANUAL,
2023-12-08,YES_MANUAL,
2023-12-07,YES_MANUAL,
2023-12-05,YES_MANUAL,
2023-12-03,YES_MANUAL,
2023-12-02,YES_MANUAL,
2023-11-30,YES_MANUAL,
2023-11-28,YES_MANUAL,
2023-11-24,YES_MANUAL,
2023-11-23,YES_MANUAL,
2023-11-22,YES_MANUAL,
2023-11-18,YES_MANUAL,
2023-11-17,YES_MANUAL,
2023-11-11,YES_MANUAL,
2023-11-10,YES_MANUAL,
2023-11-09,YES_MANUAL,
2023-11-08,YES_MANUAL,
2023-11-07,YES_MANUAL,
2023-11-04,YES_MANUAL,
2023-11-03,YES_MANUAL,
2023-11-02,YES_MANUAL,
2023-10-28,YES_MANUAL,
2023-10-27,YES_MANUAL,
2023-10-26,YES_MANUAL,
2023-10-25,YES_MANUAL,
2023-10-21,YES_MANUAL,
2023-10-20,YES_MANUAL,
2023-10-19,YES_MANUAL,
2023-10-16,YES_MANUAL,
2023-10-15,YES_MANUAL,
2023-10-14,YES_MANUAL,
2023-10-12,YES_MANUAL,
2023-10-11,YES_MANUAL,
2023-10-10,YES_MANUAL,
2023-10-08,YES_MANUAL,
2023-09-26,YES_MANUAL,
2023-09-24,YES_MANUAL,
2023-09-23,YES_MANUAL,
2023-09-19,YES_MANUAL,
2023-09-17,YES_MANUAL,
2023-09-16,YES_MANUAL,
2023-09-14,YES_MANUAL,
2023-09-12,YES_MANUAL,
2023-09-09,YES_MANUAL,
2023-09-08,YES_MANUAL,
2023-09-07,YES_MANUAL,
2023-09-02,YES_MANUAL,
2023-08-31,YES_MANUAL,
2023-08-30,YES_MANUAL,
2023-08-29,YES_MANUAL,
2023-08-26,YES_MANUAL,
2023-08-24,YES_MANUAL,
2023-08-17,YES_MANUAL,
2023-08-16,YES_MANUAL,
2023-08-15,YES_MANUAL,
2023-08-14,YES_MANUAL,
2023-08-12,YES_MANUAL,
2023-08-11,YES_MANUAL,
2023-08-10,YES_MANUAL,
2023-08-09,YES_MANUAL,
2023-08-06,YES_MANUAL,
2023-08-05,YES_MANUAL,
2023-08-03,YES_MANUAL,
2023-07-30,YES_MANUAL,
2023-07-27,YES_MANUAL,
2023-07-22,YES_MANUAL,
2023-07-20,YES_MANUAL,
2023-07-16,YES_MANUAL,
2023-07-15,YES_MANUAL,
2023-07-13,YES_MANUAL,
2023-07-12,YES_MANUAL,
2023-07-08,YES_MANUAL,
2023-07-07,YES_MANUAL,
2023-07-06,YES_MANUAL,
2023-07-05,YES_MANUAL,
2023-07-01,YES_MANUAL,
2023-06-29,YES_MANUAL,
2023-06-28,YES_MANUAL,
2023-06-27,YES_MANUAL,
2023-06-24,YES_MANUAL,
2023-06-22,YES_MANUAL,
2023-06-17,YES_MANUAL,
2023-06-15,YES_MANUAL,
2023-06-11,YES_MANUAL,
2023-06-10,YES_MANUAL,
2023-06-08,YES_MANUAL,
2023-06-07,YES_MANUAL,
2023-06-05,YES_MANUAL,
2023-06-04,YES_MANUAL,
2023-06-03,YES_MANUAL,
2023-05-29,YES_MANUAL,
2023-05-27,YES_MANUAL,
2023-05-20,YES_MANUAL,
2023-05-15,YES_MANUAL,
2023-05-11,YES_MANUAL,
2023-05-10,YES_MANUAL,
2023-05-06,YES_MANUAL,
2023-04-30,YES_MANUAL,
2023-04-29,YES_MANUAL,
2023-04-27,YES_MANUAL,
2023-04-25,YES_MANUAL,
2023-04-20,YES_MANUAL,
2023-04-16,YES_MANUAL,
2023-04-15,YES_MANUAL,
2023-04-13,YES_MANUAL,
2023-04-10,YES_MANUAL,
2023-04-09,YES_MANUAL,
2023-04-08,YES_MANUAL,
2023-04-02,YES_MANUAL,
2023-04-01,YES_MANUAL,
2023-03-30,YES_MANUAL,
2023-03-29,YES_MANUAL,
2023-03-27,YES_MANUAL,
2023-03-26,YES_MANUAL,
2023-03-25,YES_MANUAL,
2023-03-23,YES_MANUAL,
2023-03-21,YES_MANUAL,
2023-03-19,YES_MANUAL,
2023-03-18,YES_MANUAL,
2023-03-17,YES_MANUAL,
2023-03-14,YES_MANUAL,
2023-03-10,YES_MANUAL,
2023-03-09,YES_MANUAL,
2023-03-07,YES_MANUAL,
2023-03-04,YES_MANUAL,
2023-03-02,YES_MANUAL,
2023-03-01,YES_MANUAL,
2023-02-28,YES_MANUAL,
2023-02-26,YES_MANUAL,
2023-02-25,YES_MANUAL,
2023-02-23,YES_MANUAL,
2023-02-21,YES_MANUAL,
2023-02-19,YES_MANUAL,
2023-02-18,YES_MANUAL,
2023-02-14,YES_MANUAL,
2023-02-11,YES_MANUAL,
2023-02-10,YES_MANUAL,
2023-02-09,YES_MANUAL,
2023-02-08,YES_MANUAL,
2023-02-07,YES_MANUAL,
2023-02-06,YES_MANUAL,
2023-02-05,YES_MANUAL,
2023-02-04,YES_MANUAL,
2023-02-03,YES_MANUAL,
2023-02-02,YES_MANUAL,
2023-02-01,YES_MANUAL,
2023-01-31,YES_MANUAL,
2023-01-30,YES_MANUAL,
2023-01-29,YES_MANUAL,
2023-01-28,YES_MANUAL,
2023-01-26,YES_MANUAL,
2023-01-24,YES_MANUAL,
2023-01-22,YES_MANUAL,
2023-01-21,YES_MANUAL,
2023-01-19,YES_MANUAL,
2023-01-18,YES_MANUAL,
2023-01-15,YES_MANUAL,
2023-01-14,YES_MANUAL,
2023-01-12,YES_MANUAL,
2023-01-10,YES_MANUAL,
2023-01-09,YES_MANUAL,
2023-01-08,YES_MANUAL,
2023-01-07,YES_MANUAL,
2023-01-06,YES_MANUAL,
2023-01-05,YES_MANUAL,
2023-01-01,YES_MANUAL,
2022-12-30,YES_MANUAL,
2022-12-29,YES_MANUAL,
2022-12-22,NO,
2022-12-21,YES_MANUAL,
2022-12-18,YES_MANUAL,
2022-12-17,YES_MANUAL,
2022-12-11,YES_MANUAL,
2022-12-10,YES_MANUAL,
2022-12-09,YES_MANUAL,
2022-12-08,YES_MANUAL,
2022-12-07,YES_MANUAL,
2022-12-04,YES_MANUAL,
2022-12-03,YES_MANUAL,
2022-12-01,YES_MANUAL,
2022-11-29,YES_MANUAL,
2022-11-27,YES_MANUAL,
2022-11-26,YES_MANUAL,
2022-11-24,YES_MANUAL,
2022-11-22,YES_MANUAL,
2022-11-18,YES_MANUAL,
2022-11-17,YES_MANUAL,
2022-11-15,YES_MANUAL,
2022-11-13,YES_MANUAL,
2022-11-10,YES_MANUAL,
2022-11-08,YES_MANUAL,
2022-11-06,YES_MANUAL,
2022-11-05,YES_MANUAL,
2022-11-04,YES_MANUAL,
2022-11-01,YES_MANUAL,
2022-10-30,YES_MANUAL,
2022-10-29,YES_MANUAL,
2022-10-28,YES_MANUAL,
2022-10-27,YES_MANUAL,
2022-10-23,YES_MANUAL,
2022-10-22,YES_MANUAL,
2022-10-21,YES_MANUAL,
2022-10-20,YES_MANUAL,
2022-10-19,YES_MANUAL,
2022-10-18,YES_MANUAL,
2022-10-17,YES_MANUAL,
2022-10-16,YES_MANUAL,
2022-10-15,YES_MANUAL,
2022-10-14,YES_MANUAL,
2022-10-13,YES_MANUAL,
2022-10-12,YES_MANUAL,
2022-10-10,YES_MANUAL,
2022-10-09,YES_MANUAL,
2022-10-08,YES_MANUAL,
2022-10-06,YES_MANUAL,
2022-10-04,YES_MANUAL,
2022-10-03,YES_MANUAL,
2022-10-02,YES_MANUAL,
2022-09-29,YES_MANUAL,
2022-09-28,YES_MANUAL,
2022-09-25,YES_MANUAL,
2022-09-24,YES_MANUAL,
2022-09-22,YES_MANUAL,
2022-09-18,YES_MANUAL,
2022-09-17,YES_MANUAL,
2022-09-15,YES_MANUAL,
2022-09-12,YES_MANUAL,
2022-09-10,YES_MANUAL,
2022-09-09,YES_MANUAL,
2022-09-08,YES_MANUAL,
2022-09-07,YES_MANUAL,
2022-09-06,YES_MANUAL,
2022-09-05,YES_MANUAL,
2022-09-04,YES_MANUAL,
2022-09-03,YES_MANUAL,
2022-09-02,YES_MANUAL,
2022-09-01,YES_MANUAL,
2022-08-31,YES_MANUAL,
2022-08-26,YES_MANUAL,
2022-08-25,YES_MANUAL,
2022-08-23,YES_MANUAL,
2022-08-18,YES_MANUAL,
2022-08-11,YES_MANUAL,
2022-08-09,YES_MANUAL,
2022-08-07,YES_MANUAL,
2022-08-04,YES_MANUAL,
2022-07-29,NO,
2022-07-26,YES_MANUAL,
2022-07-21,YES_MANUAL,
2022-07-18,YES_MANUAL,
2022-07-17,YES_MANUAL,
2022-07-12,YES_MANUAL,
2022-07-07,YES_MANUAL,
2022-07-06,YES_MANUAL,
2022-06-21,YES_MANUAL,
2022-06-16,YES_MANUAL,
2022-06-15,YES_MANUAL,
2022-06-12,YES_MANUAL,
2022-06-05,YES_MANUAL,
2022-06-04,NO,
2022-06-03,YES_MANUAL,
2022-06-02,YES_MANUAL,
2022-05-29,YES_MANUAL,
2022-05-26,YES_MANUAL,
2022-05-25,YES_MANUAL,
2022-05-22,YES_MANUAL,
2022-05-21,YES_MANUAL,
2022-05-20,YES_MANUAL,
2022-05-19,YES_MANUAL,
2022-05-11,YES_MANUAL,
2022-05-05,YES_MANUAL,
2022-05-04,YES_MANUAL,
2022-04-27,YES_MANUAL,
2022-04-25,YES_MANUAL,
2022-04-20,YES_MANUAL,
2022-04-19,NO,
2022-04-18,YES_MANUAL,
2022-04-15,YES_MANUAL,
2022-04-13,YES_MANUAL,
2022-04-08,YES_MANUAL,
2022-04-06,YES_MANUAL,
2022-04-04,YES_MANUAL,
2022-03-28,YES_MANUAL,
2022-03-23,YES_MANUAL,
2022-03-21,YES_MANUAL,
2022-03-16,YES_MANUAL,
2022-03-14,YES_MANUAL,
2022-02-25,YES_MANUAL,
2022-02-09,YES_MANUAL,
2022-01-31,YES_MANUAL,
2022-01-14,YES_MANUAL,
2022-01-13,YES_MANUAL,
2022-01-12,YES_MANUAL,
2022-01-10,YES_MANUAL,
2022-01-09,YES_MANUAL,
2022-01-08,YES_MANUAL,
2022-01-07,YES_MANUAL,
2022-01-06,YES_MANUAL,
2022-01-05,YES_MANUAL,
2022-01-04,YES_MANUAL,
2022-01-03,YES_MANUAL,
2022-01-02,YES_MANUAL,
2022-01-01,YES_MANUAL,
2021-12-23,YES_MANUAL,
2021-12-17,YES_MANUAL,
2021-12-16,YES_MANUAL,
2021-12-15,YES_MANUAL,
2021-12-14,YES_MANUAL,
2021-12-13,YES_MANUAL,
2021-12-05,YES_MANUAL,
2021-11-13,NO,
2021-11-12,YES_MANUAL,
2021-10-26,YES_MANUAL,
2021-10-25,YES_MANUAL,
2021-10-23,YES_MANUAL,
2021-10-21,NO,
2021-10-20,YES_MANUAL,
2021-10-05,YES_MANUAL,
2021-10-04,YES_MANUAL,
2021-10-03,YES_MANUAL,
2021-09-10,YES_MANUAL,
2021-09-06,YES_MANUAL,
2021-09-05,YES_MANUAL,
2021-08-29,YES_MANUAL,
2021-08-28,YES_MANUAL,
2021-08-27,YES_MANUAL,
2021-08-25,YES_MANUAL,
